ds,NIFTY50,BANK,IT,VIX
2021-06-25,15860.349609375,35364.6484375,29210.55078125,13.369999885559082
2021-06-28,15814.7001953125,35359.44921875,29068.55078125,13.399999618530273
2021-06-29,15748.4501953125,35010.30078125,28986.25,13.0
2021-06-30,15721.5,34772.19921875,29168.0,13.050000190734863
2021-07-01,15680.0,34684.0,29003.099609375,12.84000015258789
2021-07-02,15722.2001953125,34809.8984375,29007.94921875,12.09000015258789
2021-07-06,15818.25,35579.1484375,28649.400390625,12.279999732971191
2021-07-07,15879.650390625,35771.30078125,28734.650390625,12.210000038146973
2021-07-08,15727.900390625,35274.1015625,28749.0,13.5600004196167
2021-07-09,15689.7998046875,35071.94921875,28662.19921875,12.9399995803833
2021-07-12,15692.599609375,35198.8984375,28532.349609375,12.989999771118164
2021-07-13,15812.349609375,35673.3984375,28439.75,12.619999885559082
2021-07-14,15853.9501953125,35668.25,29339.849609375,12.59000015258789
2021-07-15,15924.2001953125,35907.6484375,29718.05078125,12.270000457763672
2021-07-16,15923.400390625,35751.80078125,29400.25,11.710000038146973
2021-07-19,15752.400390625,35079.19921875,29264.0,12.680000305175781
2021-07-20,15632.099609375,34415.44921875,29252.5,13.210000038146973
2021-07-22,15824.0498046875,34677.30078125,29779.94921875,11.890000343322754
2021-07-23,15856.0498046875,35034.3984375,29894.30078125,11.760000228881836
2021-07-26,15824.4501953125,34949.69921875,29940.400390625,12.449999809265137
2021-07-27,15746.4501953125,34797.44921875,29892.55078125,13.229999542236328
2021-07-28,15709.400390625,34532.8984375,29954.150390625,13.6899995803833
2021-07-29,15778.4501953125,34691.5,30371.400390625,12.949999809265137
2021-07-30,15763.0498046875,34584.3515625,30480.05078125,12.800000190734863
2021-08-02,15885.150390625,34710.0,30803.05078125,12.8100004196167
2021-08-03,16130.75,35207.44921875,31165.849609375,13.75
2021-08-04,16258.7998046875,36028.05078125,30977.150390625,13.210000038146973
2021-08-05,16294.599609375,35834.75,31211.19921875,12.869999885559082
2021-08-06,16238.2001953125,35809.25,31303.30078125,12.609999656677246
2021-08-09,16258.25,36028.94921875,31441.0,12.609999656677246
2021-08-10,16280.099609375,36034.1015625,31713.400390625,12.710000038146973
2021-08-11,16282.25,35806.3984375,31670.0,12.710000038146973
2021-08-12,16364.400390625,35937.05078125,32245.099609375,12.369999885559082
2021-08-13,16529.099609375,36169.3515625,32678.80078125,12.989999771118164
2021-08-16,16563.05078125,36094.5,32577.94921875,13.460000038146973
2021-08-17,16614.599609375,35867.44921875,33414.75,13.40999984741211
2021-08-18,16568.849609375,35554.5,33448.8984375,12.90999984741211
2021-08-20,16450.5,35033.8515625,33351.3515625,14.020000457763672
2021-08-23,16496.44921875,35124.3984375,33919.80078125,13.6899995803833
2021-08-24,16624.599609375,35712.1015625,33838.3984375,13.1899995803833
2021-08-25,16634.650390625,35586.25,34083.94921875,13.5
2021-08-26,16636.900390625,35617.55078125,34041.1015625,13.539999961853027
2021-08-27,16705.19921875,35627.80078125,34309.80078125,13.40999984741211
2021-08-30,16931.05078125,36347.6484375,34109.25,13.319999694824219
2021-08-31,17132.19921875,36424.6015625,34570.25,14.520000457763672
2021-09-01,17076.25,36574.30078125,34110.5,14.1899995803833
2021-09-02,17234.150390625,36831.30078125,34680.30078125,14.239999771118164
2021-09-03,17323.599609375,36761.1484375,34891.19921875,14.539999961853027
2021-09-06,17377.80078125,36592.3515625,35415.1015625,15.109999656677246
2021-09-07,17362.099609375,36468.80078125,34951.30078125,14.899999618530273
2021-09-08,17353.5,36768.19921875,34678.19921875,14.40999984741211
2021-09-09,17369.25,36683.19921875,34802.30078125,13.9399995803833
2021-09-13,17355.30078125,36471.80078125,35129.6015625,14.029999732971191
2021-09-14,17380.0,36613.05078125,35431.5,13.579999923706055
2021-09-15,17519.44921875,36852.25,36075.19921875,13.729999542236328
2021-09-16,17629.5,37668.6015625,35852.44921875,14.40999984741211
2021-09-17,17585.150390625,37811.94921875,35646.5,15.229999542236328
2021-09-20,17396.900390625,37145.69921875,35400.05078125,17.489999771118164
2021-09-21,17562.0,37235.8515625,36086.05078125,16.520000457763672
2021-09-22,17546.650390625,36944.6484375,36422.44921875,16.489999771118164
2021-09-23,17822.94921875,37771.69921875,36816.8984375,16.600000381469727
2021-09-24,17853.19921875,37830.30078125,37103.25,16.920000076293945
2021-09-27,17855.099609375,38171.25,36034.3984375,18.049999237060547
2021-09-28,17748.599609375,37945.0,35239.94921875,18.540000915527344
2021-09-29,17711.30078125,37743.0,35282.6484375,18.84000015258789
2021-09-30,17618.150390625,37425.1015625,35028.0,18.399999618530273
2021-10-01,17532.05078125,37225.8984375,34780.6015625,17.209999084472656
2021-10-04,17691.25,37579.6484375,35126.1484375,16.739999771118164
2021-10-05,17822.30078125,37741.0,35544.30078125,16.399999618530273
2021-10-06,17646.0,37521.55078125,35075.80078125,17.329999923706055
2021-10-07,17790.349609375,37753.19921875,35703.8515625,16.15999984741211
2021-10-08,17895.19921875,37775.25,36402.0,15.649999618530273
2021-10-11,17945.94921875,38293.80078125,35179.94921875,16.09000015258789
2021-10-12,17991.94921875,38521.5,34869.75,15.850000381469727
2021-10-13,18161.75,38635.75,35285.6015625,16.100000381469727
2021-10-14,18338.55078125,39340.8984375,35744.8515625,15.770000457763672
2021-10-18,18477.05078125,39684.80078125,36306.3515625,17.18000030517578
2021-10-19,18418.75,39540.5,37106.3515625,17.3799991607666
2021-10-20,18266.599609375,39518.19921875,36846.80078125,18.309999465942383
2021-10-21,18178.099609375,40030.19921875,35913.6015625,18.040000915527344
2021-10-22,18114.900390625,40323.6484375,35394.6484375,17.549999237060547
2021-10-25,18125.400390625,41192.3984375,35005.3984375,17.610000610351562
2021-10-26,18268.400390625,41238.30078125,35162.3515625,16.75
2021-10-27,18210.94921875,40874.3515625,35503.8984375,16.829999923706055
2021-10-28,17857.25,39508.94921875,34913.6015625,17.90999984741211
2021-10-29,17671.650390625,39115.6015625,34408.75,17.43000030517578
2021-11-01,17929.650390625,39763.75,35290.0,17.239999771118164
2021-11-02,17888.94921875,39938.44921875,35177.3515625,17.059999465942383
2021-11-03,17829.19921875,39402.05078125,35177.1015625,16.1299991607666
2021-11-04,17916.80078125,39573.69921875,35334.25,15.75
2021-11-08,18068.55078125,39438.25,35782.3515625,16.34000015258789
2021-11-09,18044.25,39368.80078125,35815.1015625,16.0
2021-11-10,18017.19921875,39023.25,35722.94921875,16.309999465942383
2021-11-11,17873.599609375,38560.19921875,35583.6484375,16.350000381469727
2021-11-12,18102.75,38733.3515625,36332.30078125,15.220000267028809
2021-11-15,18109.44921875,38702.3515625,36465.30078125,15.470000267028809
2021-11-16,17999.19921875,38307.1015625,36643.8984375,15.199999809265137
2021-11-17,17898.650390625,38041.55078125,36660.8984375,14.979999542236328
2021-11-18,17764.80078125,37976.25,36007.0,14.859999656677246
2021-11-22,17416.55078125,37128.80078125,35478.94921875,17.520000457763672
2021-11-23,17503.349609375,37272.80078125,35504.3984375,18.020000457763672
2021-11-24,17415.05078125,37441.94921875,34966.25,17.100000381469727
2021-11-25,17536.25,37364.75,35300.25,16.65999984741211
2021-11-26,17026.44921875,36025.5,34606.1484375,20.799999237060547
2021-11-29,17053.94921875,35976.44921875,34870.75,20.829999923706055
2021-11-30,16983.19921875,35695.30078125,35043.75,21.170000076293945
2021-12-01,17166.900390625,36364.8984375,35429.0,19.450000762939453
2021-12-02,17401.650390625,36508.25,36157.8515625,18.09000015258789
2021-12-03,17196.69921875,36197.1484375,35848.05078125,18.450000762939453
2021-12-06,16912.25,35735.8984375,34879.3984375,20.079999923706055
2021-12-07,17176.69921875,36618.3984375,35272.30078125,18.459999084472656
2021-12-08,17469.75,37284.69921875,35959.05078125,17.270000457763672
2021-12-09,17516.849609375,37082.44921875,35946.3515625,16.600000381469727
2021-12-10,17511.30078125,37105.6484375,35939.6015625,16.059999465942383
2021-12-13,17368.25,36925.25,36050.55078125,16.56999969482422
2021-12-14,17324.900390625,36893.94921875,36102.55078125,16.950000762939453
2021-12-15,17221.400390625,36789.55078125,35737.19921875,17.219999313354492
2021-12-16,17248.400390625,36548.6484375,36160.30078125,15.899999618530273
2021-12-17,16985.19921875,35618.6484375,36647.8984375,16.34000015258789
2021-12-20,16614.19921875,34439.8515625,35916.44921875,18.969999313354492
2021-12-21,16770.849609375,34607.8515625,36627.1484375,17.540000915527344
2021-12-22,16955.44921875,35029.5,36989.1484375,16.579999923706055
2021-12-23,17072.599609375,35191.1484375,37362.8515625,15.829999923706055
2021-12-24,17003.75,34857.05078125,37727.80078125,16.149999618530273
2021-12-27,17086.25,35057.8984375,37988.5,17.1200008392334
2021-12-28,17233.25,35183.80078125,38357.80078125,16.479999542236328
2021-12-29,17213.599609375,35045.3984375,38274.6484375,16.239999771118164
2021-12-30,17203.94921875,35063.6015625,38658.80078125,16.56999969482422
2021-12-31,17354.05078125,35481.69921875,38701.05078125,16.219999313354492
2022-01-03,17625.69921875,36421.8984375,39123.80078125,16.450000762939453
2022-01-04,17805.25,36840.1484375,39370.69921875,16.1200008392334
2022-01-05,17925.25,37695.8984375,38609.1484375,17.229999542236328
2022-01-06,17745.900390625,37490.25,38009.0,17.979999542236328
2022-01-07,17812.69921875,37739.6015625,38139.8515625,17.600000381469727
2022-01-10,18003.30078125,38347.8984375,38212.19921875,17.68000030517578
2022-01-11,18055.75,38442.19921875,38605.44921875,17.760000228881836
2022-01-12,18212.349609375,38727.55078125,38604.75,17.18000030517578
2022-01-13,18257.80078125,38469.94921875,38607.0,16.700000762939453
2022-01-14,18255.75,38370.3984375,38826.8515625,16.559999465942383
2022-01-17,18308.099609375,38216.1484375,38804.94921875,16.770000457763672
2022-01-18,18113.05078125,38210.30078125,38091.75,17.780000686645508
2022-01-19,17938.400390625,38041.3515625,37281.69921875,17.81999969482422
2022-01-20,17757.0,37850.8515625,36662.19921875,17.790000915527344
2022-01-21,17617.150390625,37574.30078125,36054.6015625,18.889999389648438
2022-01-24,17149.099609375,36947.55078125,34821.6015625,22.829999923706055
2022-01-25,17277.94921875,37706.75,34707.44921875,21.360000610351562
2022-01-27,17110.150390625,37982.1015625,33475.05078125,21.06999969482422
2022-01-28,17101.94921875,37689.3984375,33851.94921875,20.700000762939453
2022-01-31,17339.849609375,37975.3515625,34824.55078125,21.950000762939453
2022-02-01,17576.849609375,38505.5,35371.6484375,19.979999542236328
2022-02-02,17780.0,39330.5,35788.75,18.649999618530273
2022-02-03,17560.19921875,39010.0,35056.80078125,19.15999984741211
2022-02-04,17516.30078125,38789.3515625,35080.1015625,18.899999618530273
2022-02-07,17213.599609375,37995.44921875,34621.25,20.440000534057617
2022-02-08,17266.75,38028.44921875,34521.55078125,19.68000030517578
2022-02-09,17463.80078125,38610.25,34983.30078125,18.559999465942383
2022-02-10,17605.849609375,39010.94921875,35341.8515625,17.709999084472656
2022-02-11,17374.75,38517.25,34379.05078125,18.68000030517578
2022-02-14,16842.80078125,36908.55078125,33880.6484375,22.979999542236328
2022-02-15,17352.44921875,38170.1015625,34913.30078125,20.610000610351562
2022-02-16,17322.19921875,37953.80078125,34801.94921875,20.59000015258789
2022-02-17,17304.599609375,37531.6484375,34634.1015625,22.010000228881836
2022-02-18,17276.30078125,37599.1484375,34483.1015625,22.170000076293945
2022-02-21,17206.650390625,37685.6015625,34472.05078125,22.899999618530273
2022-02-22,17092.19921875,37371.6484375,34129.55078125,26.65999984741211
2022-02-23,17063.25,37392.05078125,34114.30078125,24.540000915527344
2022-02-24,16247.9501953125,35228.1015625,32547.900390625,31.979999542236328
2022-02-25,16658.400390625,36430.75,33476.94921875,26.739999771118164
2022-02-28,16793.900390625,36205.30078125,33847.8515625,28.56999969482422
2022-03-02,16605.94921875,35372.80078125,33720.0,29.229999542236328
2022-03-03,16498.05078125,34944.30078125,34130.30078125,28.15999984741211
2022-03-04,16245.349609375,34407.80078125,34177.69921875,27.959999084472656
2022-03-07,15863.150390625,32871.25,34135.8984375,29.329999923706055
2022-03-08,16013.4501953125,33158.1015625,35055.55078125,28.59000015258789
2022-03-09,16345.349609375,33815.44921875,35440.55078125,27.469999313354492
2022-03-10,16594.900390625,34475.6015625,35399.1015625,25.579999923706055
2022-03-11,16630.44921875,34546.25,35348.69921875,25.350000381469727
2022-03-14,16871.30078125,35312.1484375,36028.0,25.68000030517578
2022-03-15,16663.0,35022.6484375,35097.8515625,26.729999542236328
2022-03-16,16975.349609375,35748.25,35729.6484375,24.1200008392334
2022-03-17,17287.05078125,36428.55078125,35643.6015625,22.610000610351562
2022-03-21,17117.599609375,36018.5,35377.75,24.6200008392334
2022-03-22,17315.5,36348.55078125,36070.44921875,24.06999969482422
2022-03-23,17245.650390625,36147.3515625,36082.0,24.75
2022-03-24,17222.75,35527.1015625,36516.75,23.93000030517578
2022-03-25,17153.0,35410.1015625,36152.30078125,23.43000030517578
2022-03-28,17222.0,35710.5,36026.05078125,22.610000610351562
2022-03-29,17325.30078125,35847.3984375,36146.75,21.299999237060547
2022-03-30,17498.25,36334.30078125,36463.55078125,20.610000610351562
2022-03-31,17464.75,36373.6015625,36317.19921875,20.559999465942383
2022-04-01,17670.44921875,37148.5,36343.3984375,18.43000030517578
2022-04-04,18053.400390625,38635.19921875,36442.8984375,17.90999984741211
2022-04-05,17957.400390625,38067.8984375,36466.55078125,18.489999771118164
2022-04-06,17807.650390625,37632.80078125,35871.5,19.020000457763672
2022-04-07,17639.55078125,37557.3515625,35423.25,19.0
2022-04-08,17784.349609375,37752.05078125,35394.44921875,17.690000534057617
2022-04-11,17674.94921875,37613.80078125,34895.8984375,18.270000457763672
2022-04-12,17530.30078125,37747.3984375,34379.5,18.15999984741211
2022-04-13,17475.650390625,37463.3984375,34354.80078125,17.790000915527344
2022-04-18,17173.650390625,36729.0,32780.05078125,19.34000015258789
2022-04-19,16958.650390625,36341.6015625,31804.19921875,19.770000457763672
2022-04-20,17136.55078125,36314.8984375,32173.400390625,18.670000076293945
2022-04-21,17392.599609375,36816.1015625,32611.599609375,17.850000381469727
2022-04-22,17171.94921875,36044.75,32426.69921875,18.350000381469727
2022-04-25,16953.94921875,36082.3515625,31744.0,21.260000228881836
2022-04-26,17200.80078125,36404.80078125,31840.05078125,19.190000534057617
2022-04-27,17038.400390625,36028.8515625,31594.349609375,20.610000610351562
2022-04-28,17245.05078125,36422.19921875,31914.349609375,19.3799991607666
2022-04-29,17102.55078125,36088.1484375,31622.400390625,19.420000076293945
2022-05-02,17069.099609375,36163.75,31138.80078125,20.280000686645508
2022-05-04,16677.599609375,35264.55078125,30794.599609375,21.8799991607666
2022-05-05,16682.650390625,35232.8515625,31432.44921875,20.290000915527344
2022-05-06,16411.25,34591.19921875,30719.44921875,21.25
2022-05-09,16301.849609375,34275.3984375,30733.30078125,22.030000686645508
2022-05-10,16240.0498046875,34482.6484375,30427.19921875,22.299999237060547
2022-05-11,16167.099609375,34693.1484375,30050.25,22.799999237060547
2022-05-12,15808.0,33532.1484375,29756.849609375,24.270000457763672
2022-05-13,15782.150390625,33121.3515625,29624.849609375,23.489999771118164
2022-05-16,15842.2998046875,33597.6015625,29403.5,24.530000686645508
2022-05-17,16259.2998046875,34301.8984375,30218.75,22.739999771118164
2022-05-18,16240.2998046875,34163.69921875,30077.69921875,22.299999237060547
2022-05-19,15809.400390625,33315.6484375,28352.150390625,24.559999465942383
2022-05-20,16266.150390625,34276.3984375,28789.400390625,23.100000381469727
2022-05-23,16214.7001953125,34247.6015625,29079.30078125,23.399999618530273
2022-05-24,16125.150390625,34290.1484375,28531.5,25.639999389648438
2022-05-25,16025.7998046875,34339.5,27566.099609375,25.280000686645508
2022-05-26,16170.150390625,35094.8984375,27932.55078125,22.719999313354492
2022-05-27,16352.4501953125,35613.30078125,28641.599609375,21.479999542236328
2022-05-30,16661.400390625,35826.94921875,29753.30078125,19.979999542236328
2022-05-31,16584.55078125,35487.3984375,29679.05078125,20.479999542236328
2022-06-01,16522.75,35620.80078125,29260.75,20.850000381469727
2022-06-02,16628.0,35613.6484375,29792.400390625,20.31999969482422
2022-06-03,16584.30078125,35275.05078125,29903.80078125,19.979999542236328
2022-06-06,16569.55078125,35310.19921875,29819.80078125,20.200000762939453
2022-06-07,16416.349609375,34996.0,29351.69921875,20.43000030517578
2022-06-08,16356.25,34946.1484375,29472.150390625,19.84000015258789
2022-06-09,16478.099609375,35085.44921875,29761.55078125,19.139999389648438
2022-06-10,16201.7998046875,34483.80078125,29114.30078125,19.579999923706055
2022-06-13,15774.400390625,33405.8515625,27914.599609375,22.3700008392334
2022-06-14,15732.099609375,33311.3515625,27953.349609375,21.889999389648438
2022-06-15,15692.150390625,33339.0,27812.44921875,22.149999618530273
2022-06-16,15360.599609375,32617.099609375,27136.44921875,22.8700008392334
2022-06-17,15293.5,32743.05078125,26732.44921875,22.760000228881836
2022-06-20,15350.150390625,32684.80078125,26966.19921875,22.40999984741211
2022-06-21,15638.7998046875,33191.75,27810.650390625,21.139999389648438
2022-06-22,15413.2998046875,32845.30078125,27488.400390625,21.299999237060547
2022-06-23,15556.650390625,33135.0,28027.80078125,20.8799991607666
2022-06-24,15699.25,33627.44921875,27777.80078125,20.549999237060547
2022-06-27,15832.0498046875,33811.25,28345.94921875,21.010000228881836
2022-06-28,15850.2001953125,33642.44921875,28509.099609375,21.450000762939453
2022-06-29,15799.099609375,33269.8984375,28140.099609375,21.899999618530273
2022-06-30,15780.25,33425.1015625,27843.349609375,21.84000015258789
2022-07-01,15752.0498046875,33539.44921875,28064.25,21.25
2022-07-04,15835.349609375,33940.8984375,27890.650390625,20.969999313354492
2022-07-05,15810.849609375,33815.8984375,27695.150390625,20.790000915527344
2022-07-06,15989.7998046875,34324.25,28007.599609375,20.270000457763672
2022-07-07,16132.900390625,34920.30078125,28196.349609375,19.200000762939453
2022-07-08,16220.599609375,35124.05078125,28250.30078125,18.399999618530273
2022-07-11,16216.0,35469.6484375,27380.55078125,18.3700008392334
2022-07-12,16058.2998046875,35132.25,27063.75,18.549999237060547
2022-07-13,15966.650390625,34827.80078125,26949.75,18.520000457763672
2022-07-14,15938.650390625,34651.19921875,26523.30078125,18.34000015258789
2022-07-15,16049.2001953125,34682.6484375,26484.75,17.600000381469727
2022-07-18,16278.5,35358.69921875,27322.94921875,17.15999984741211
2022-07-19,16340.5498046875,35720.3515625,27346.150390625,17.200000762939453
2022-07-20,16520.849609375,35972.1015625,28146.349609375,16.81999969482422
2022-07-21,16605.25,36201.0,28342.900390625,16.860000610351562
2022-07-22,16719.44921875,36738.94921875,28168.150390625,16.649999618530273
2022-07-25,16631.0,36726.3984375,28216.0,17.68000030517578
2022-07-26,16483.849609375,36408.5,27418.849609375,18.170000076293945
2022-07-27,16641.80078125,36783.75,27878.80078125,18.1299991607666
2022-07-28,16929.599609375,37378.1484375,28663.05078125,17.010000228881836
2022-07-29,17158.25,37491.3984375,29152.30078125,16.549999237060547
2022-08-01,17340.05078125,37903.19921875,29220.0,17.489999771118164
2022-08-02,17345.44921875,38024.0,29024.650390625,18.530000686645508
2022-08-03,17388.150390625,37989.25,29416.94921875,18.450000762939453
2022-08-04,17382.0,37755.55078125,29782.900390625,19.260000228881836
2022-08-05,17397.5,37920.6015625,29973.55078125,18.920000076293945
2022-08-08,17525.099609375,38237.3984375,29967.69921875,19.299999237060547
2022-08-10,17534.75,38287.8515625,29701.150390625,19.59000015258789
2022-08-11,17659.0,38879.8515625,30233.69921875,18.360000610351562
2022-08-12,17698.150390625,39042.30078125,29885.900390625,17.610000610351562
2022-08-16,17825.25,39239.6484375,29909.0,17.68000030517578
2022-08-17,17944.25,39461.69921875,30256.900390625,17.68000030517578
2022-08-18,17956.5,39656.1484375,30018.900390625,17.350000381469727
2022-08-19,17758.44921875,38985.94921875,30036.099609375,18.290000915527344
2022-08-22,17490.69921875,38297.75,29478.900390625,19.040000915527344
2022-08-23,17577.5,38697.6484375,28957.849609375,19.049999237060547
2022-08-24,17604.94921875,39038.5,28859.849609375,18.43000030517578
2022-08-25,17522.44921875,38950.75,28608.650390625,19.56999969482422
2022-08-26,17558.900390625,38987.1484375,28691.599609375,18.219999313354492
2022-08-29,17312.900390625,38276.69921875,27678.94921875,19.81999969482422
2022-08-30,17759.30078125,39536.75,28407.900390625,18.700000762939453
2022-09-01,17542.80078125,39301.25,27846.80078125,19.8700008392334
2022-09-02,17539.44921875,39421.0,27745.80078125,19.549999237060547
2022-09-05,17665.80078125,39805.75,27836.599609375,19.65999984741211
2022-09-06,17655.599609375,39666.5,27742.80078125,19.520000457763672
2022-09-07,17624.400390625,39455.8984375,27832.400390625,19.3700008392334
2022-09-08,17798.75,40208.94921875,28102.400390625,18.309999465942383
2022-09-09,17833.349609375,40415.69921875,28724.05078125,17.719999313354492
2022-09-12,17936.349609375,40574.0,29131.19921875,17.940000534057617
2022-09-13,18070.05078125,40873.1015625,29116.849609375,17.469999313354492
2022-09-14,18003.75,41405.3984375,28137.650390625,18.280000686645508
2022-09-15,17877.400390625,41209.19921875,27734.349609375,18.389999389648438
2022-09-16,17530.849609375,40776.80078125,26706.44921875,19.81999969482422
2022-09-19,17622.25,40904.3984375,26810.150390625,19.940000534057617
2022-09-20,17816.25,41468.30078125,27020.599609375,18.799999237060547
2022-09-21,17718.349609375,41203.44921875,26843.25,19.329999923706055
2022-09-22,17629.80078125,40630.6015625,26782.650390625,18.81999969482422
2022-09-23,17327.349609375,39546.25,26592.349609375,20.59000015258789
2022-09-26,17016.30078125,38616.25,26743.650390625,21.889999389648438
2022-09-27,17007.400390625,38359.1484375,27004.150390625,21.56999969482422
2022-09-28,16858.599609375,37759.8515625,27067.650390625,22.100000381469727
2022-09-29,16818.099609375,37647.75,26819.05078125,21.299999237060547
2022-09-30,17094.349609375,38631.94921875,26981.150390625,19.969999313354492
2022-10-03,16887.349609375,38029.6484375,26729.099609375,21.3700008392334
2022-10-04,17274.30078125,39110.05078125,27496.94921875,19.56999969482422
2022-10-06,17331.80078125,39282.8515625,27928.75,19.31999969482422
2022-10-07,17314.650390625,39178.05078125,27733.599609375,18.809999465942383
2022-10-10,17241.0,39093.1015625,28027.599609375,19.6200008392334
2022-10-11,16983.55078125,38712.44921875,27469.5,20.489999771118164
2022-10-12,17123.599609375,39118.55078125,27694.650390625,20.18000030517578
2022-10-13,17014.349609375,38624.0,27506.19921875,20.290000915527344
2022-10-14,17185.69921875,39305.6015625,27954.05078125,18.260000228881836
2022-10-17,17311.80078125,39920.44921875,28019.150390625,18.420000076293945
2022-10-18,17486.94921875,40318.75,28315.19921875,17.450000762939453
2022-10-19,17512.25,40373.19921875,28060.349609375,17.489999771118164
2022-10-20,17563.94921875,40099.55078125,28432.19921875,17.229999542236328
2022-10-21,17576.30078125,40784.05078125,28336.94921875,17.280000686645508
2022-10-24,17730.75,41304.8984375,28534.30078125,17.420000076293945
2022-10-25,17656.349609375,41122.75,28722.849609375,16.8799991607666
2022-10-27,17736.94921875,41299.30078125,28572.19921875,16.600000381469727
2022-10-28,17786.80078125,40990.8515625,28318.349609375,15.920000076293945
2022-10-31,18012.19921875,41307.8984375,28727.599609375,15.800000190734863
2022-11-01,18145.400390625,41289.55078125,29270.650390625,16.1299991607666
2022-11-02,18082.849609375,41146.6484375,29138.650390625,16.65999984741211
2022-11-03,18052.69921875,41298.3515625,28795.75,15.9399995803833
2022-11-04,18117.150390625,41258.44921875,28693.05078125,15.65999984741211
2022-11-07,18202.80078125,41686.69921875,28741.30078125,15.59000015258789
2022-11-09,18157.0,41783.19921875,28626.80078125,15.920000076293945
2022-11-10,18028.19921875,41603.75,28505.75,15.569999694824219
2022-11-11,18349.69921875,42137.05078125,29591.94921875,14.40999984741211
2022-11-14,18329.150390625,42076.75,29849.30078125,14.90999984741211
2022-11-15,18403.400390625,42372.69921875,29865.30078125,14.640000343322754
2022-11-16,18409.650390625,42535.30078125,29951.5,15.100000381469727
2022-11-17,18343.900390625,42458.05078125,29681.400390625,14.880000114440918
2022-11-18,18307.650390625,42437.44921875,29669.25,14.390000343322754
2022-11-21,18159.94921875,42346.55078125,29209.55078125,14.800000190734863
2022-11-22,18244.19921875,42457.05078125,29446.900390625,13.84000015258789
2022-11-23,18267.25,42729.1015625,29405.650390625,14.039999961853027
2022-11-24,18484.099609375,43075.3984375,30178.650390625,13.479999542236328
2022-11-25,18512.75,42983.94921875,30334.599609375,13.329999923706055
2022-11-28,18562.75,43020.44921875,30309.650390625,13.569999694824219
2022-11-29,18618.05078125,43053.44921875,30345.650390625,13.619999885559082
2022-11-30,18758.349609375,43231.0,30391.69921875,13.8100004196167
2022-12-01,18812.5,43260.6484375,31120.5,13.359999656677246
2022-12-02,18696.099609375,43103.75,31052.099609375,13.449999809265137
2022-12-05,18701.05078125,43332.94921875,30891.5,13.729999542236328
2022-12-06,18642.75,43138.55078125,30443.0,14.039999961853027
2022-12-07,18560.5,43098.69921875,30187.05078125,14.079999923706055
2022-12-08,18609.349609375,43596.8515625,30115.0,13.399999618530273
2022-12-09,18496.599609375,43633.44921875,29168.44921875,13.479999542236328
2022-12-12,18497.150390625,43708.75,29050.5,13.319999694824219
2022-12-13,18608.0,43946.55078125,29376.55078125,12.880000114440918
2022-12-14,18660.30078125,44049.1015625,29713.900390625,12.890000343322754
2022-12-15,18414.900390625,43498.19921875,29087.94921875,13.729999542236328
2022-12-16,18269.0,43219.5,28702.19921875,14.069999694824219
2022-12-19,18420.44921875,43413.75,28556.44921875,13.550000190734863
2022-12-20,18385.30078125,43359.5,28612.5,13.779999732971191
2022-12-21,18199.099609375,42617.94921875,28764.25,15.5600004196167
2022-12-22,18127.349609375,42408.80078125,28763.900390625,15.1899995803833
2022-12-23,17806.80078125,41668.05078125,28237.05078125,16.15999984741211
2022-12-27,18132.30078125,42859.5,28636.25,15.289999961853027
2022-12-28,18122.5,42827.69921875,28583.44921875,15.399999618530273
2022-12-29,18191.0,43252.3515625,28687.19921875,14.8100004196167
2022-12-30,18105.30078125,42986.44921875,28621.69921875,14.869999885559082
2023-01-02,18197.44921875,43203.1015625,28737.30078125,14.6899995803833
2023-01-03,18232.55078125,43425.25,28962.30078125,14.390000343322754
2023-01-04,18042.94921875,42958.80078125,28677.80078125,15.199999809265137
2023-01-05,17992.150390625,42608.69921875,28527.75,14.979999542236328
2023-01-06,17859.44921875,42188.80078125,27956.44921875,15.029999732971191
2023-01-09,18101.19921875,42582.75,28748.150390625,14.649999618530273
2023-01-10,17914.150390625,42014.75,28502.69921875,15.510000228881836
2023-01-11,17895.69921875,42232.69921875,28596.349609375,15.4399995803833
2023-01-12,17858.19921875,42082.25,28720.30078125,15.279999732971191
2023-01-13,17956.599609375,42371.25,28933.75,14.460000038146973
2023-01-16,17894.849609375,42167.55078125,29264.650390625,15.020000457763672
2023-01-17,18053.30078125,42235.05078125,29498.0,14.59000015258789
2023-01-18,18165.349609375,42458.0,29617.80078125,14.369999885559082
2023-01-19,18107.849609375,42328.8515625,29632.349609375,13.960000038146973
2023-01-20,18027.650390625,42506.80078125,29529.650390625,13.789999961853027
2023-01-23,18118.55078125,42821.25,30086.0,13.619999885559082
2023-01-24,18118.30078125,42733.44921875,30316.900390625,13.65999984741211
2023-01-25,17891.94921875,41647.6484375,30043.900390625,14.65999984741211
2023-01-27,17604.349609375,40345.30078125,29766.44921875,17.31999969482422
2023-01-30,17648.94921875,40387.44921875,30094.849609375,17.709999084472656
2023-01-31,17662.150390625,40655.05078125,29740.349609375,16.8799991607666
2023-02-01,17616.30078125,40513.0,30018.25,16.780000686645508
2023-02-02,17610.400390625,40669.30078125,30566.75,15.729999542236328
2023-02-03,17854.05078125,41499.69921875,30597.650390625,14.399999618530273
2023-02-06,17764.599609375,41374.6484375,30411.099609375,14.6899995803833
2023-02-07,17721.5,41490.94921875,30310.69921875,14.130000114440918
